county_code,site_code,parameter_code,year,latitude,longitude,sample_duration,pollutant_standard,metric_used,units,arithmetic_mean,first_max_value,second_max_value
71,9002,44201,2016,34.06957,-116.38893,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.054981,0.08800000000000001,0.087
71,9002,44201,2016,34.06957,-116.38893,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.054741,0.08800000000000001,0.087
71,9004,44201,2016,34.106678,-117.27406299999998,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.067539,0.158,0.146
71,9004,44201,2016,34.106678,-117.27406299999998,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.056699,0.118,0.116
71,9004,44201,2016,34.106678,-117.27406299999998,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.056765,0.118,0.116
71,9004,44201,2016,34.106678,-117.27406299999998,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.05688500000000001,0.118,0.116
73,1,44201,2016,32.631242,-117.059088,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044878,0.073,0.07200000000000001
73,1,44201,2016,32.631242,-117.059088,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.039643,0.068,0.064
73,1,44201,2016,32.631242,-117.059088,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.039643,0.068,0.064
73,1,44201,2016,32.631242,-117.059088,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.039708,0.068,0.064
73,1001,44201,2016,32.952124,-117.264088,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045447,0.079,0.077
73,1001,44201,2016,32.952124,-117.264088,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.040896,0.071,0.066
73,1001,44201,2016,32.952124,-117.264088,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.040896,0.071,0.066
73,1001,44201,2016,32.952124,-117.264088,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.040764,0.071,0.066
73,1006,44201,2016,32.842318,-116.768293,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.060752,0.104,0.1
73,1006,44201,2016,32.842318,-116.768293,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.053669000000000015,0.091,0.087
73,1006,44201,2016,32.842318,-116.768293,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.053669000000000015,0.091,0.087
73,1006,44201,2016,32.842318,-116.768293,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.053524,0.091,0.087
73,1008,44201,2016,33.217055,-117.396177,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049949,0.083,0.08199999999999999
73,1008,44201,2016,33.217055,-117.396177,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.04508,0.073,0.073
73,1008,44201,2016,33.217055,-117.396177,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.04508,0.073,0.073
73,1008,44201,2016,33.217055,-117.396177,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.04506,0.073,0.073
73,1010,44201,2016,32.701492,-117.149653,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043686,0.07200000000000001,0.071
73,1010,44201,2016,32.701492,-117.149653,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.038562,0.061,0.06
73,1010,44201,2016,32.701492,-117.149653,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.038562,0.061,0.06
73,1010,44201,2016,32.701492,-117.149653,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.038509,0.061,0.06
73,1011,44201,2016,32.725226,-116.365203,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.057618,0.08800000000000001,0.086
73,1011,44201,2016,32.725226,-116.365203,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.0532,0.081,0.081
73,1011,44201,2016,32.725226,-116.365203,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.053347000000000006,0.081,0.081
73,1011,44201,2016,32.725226,-116.365203,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.052817,0.081,0.081
73,1014,44201,2016,32.57816,-116.92135,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.051582,0.092,0.087
73,1014,44201,2016,32.57816,-116.92135,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.045445,0.075,0.07400000000000001
73,1014,44201,2016,32.57816,-116.92135,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.045445,0.075,0.07400000000000001
73,1014,44201,2016,32.57816,-116.92135,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.045488,0.075,0.07400000000000001
73,1016,44201,2016,32.845709,-117.123964,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04942,0.087,0.087
73,1016,44201,2016,32.845709,-117.123964,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.043584,0.075,0.071
73,1016,44201,2016,32.845709,-117.123964,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.043584,0.075,0.071
73,1016,44201,2016,32.845709,-117.123964,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.043672,0.075,0.071
73,1018,44201,2016,32.817978000000004,-116.968133,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.052234,0.096,0.086
73,1018,44201,2016,32.817978000000004,-116.968133,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.04598,0.073,0.07200000000000001
73,1018,44201,2016,32.817978000000004,-116.968133,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.046287,0.077,0.073
73,1018,44201,2016,32.817978000000004,-116.968133,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.046309,0.077,0.073
73,1022,44201,2016,32.789565,-116.944308,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.053403999999999986,0.087,0.085
73,1022,44201,2016,32.789565,-116.944308,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.045167,0.07400000000000001,0.065
73,1022,44201,2016,32.789565,-116.944308,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.045167,0.07400000000000001,0.065
73,1022,44201,2016,32.789565,-116.944308,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.045242,0.07400000000000001,0.065
73,1201,44201,2016,33.362593,-117.09023,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048096,0.08199999999999999,0.078
73,1201,44201,2016,33.362593,-117.09023,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.043497,0.075,0.069
73,1201,44201,2016,33.362593,-117.09023,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.043497,0.075,0.069
73,1201,44201,2016,33.362593,-117.09023,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.043481,0.075,0.069
75,5,44201,2016,37.765946,-122.399044,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.032556,0.07,0.066
75,5,44201,2016,37.765946,-122.399044,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.028606,0.057,0.049
75,5,44201,2016,37.765946,-122.399044,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.028606,0.057,0.049
75,5,44201,2016,37.765946,-122.399044,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.028452,0.057,0.049
77,1002,44201,2016,37.950741,-121.268523,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041558,0.102,0.095
77,1002,44201,2016,37.950741,-121.268523,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.034645,0.078,0.076
77,1002,44201,2016,37.950741,-121.268523,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.034645,0.078,0.076
77,1002,44201,2016,37.950741,-121.268523,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.034736,0.078,0.076
77,3005,44201,2016,37.682635,-121.442495,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.050278,0.109,0.105
77,3005,44201,2016,37.682635,-121.442495,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.044204,0.092,0.084
77,3005,44201,2016,37.682635,-121.442495,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.044204,0.092,0.084
77,3005,44201,2016,37.682635,-121.442495,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.044216000000000005,0.092,0.084
79,5,44201,2016,35.614668,-120.656912,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046228,0.091,0.08900000000000001
79,5,44201,2016,35.614668,-120.656912,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.040401,0.066,0.064
79,5,44201,2016,35.614668,-120.656912,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.040401,0.066,0.064
79,5,44201,2016,35.614668,-120.656912,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.040408,0.066,0.064
79,2006,44201,2016,35.25651,-120.6693,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.038627,0.069,0.062
79,2006,44201,2016,35.25651,-120.6693,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.035374,0.062,0.057
79,2006,44201,2016,35.25651,-120.6693,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.035374,0.062,0.057
79,2006,44201,2016,35.25651,-120.6693,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.035285000000000004,0.062,0.057
79,3001,44201,2016,35.36631,-120.84271,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.037227,0.06,0.06
79,3001,44201,2016,35.36631,-120.84271,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.034041,0.057,0.054000000000000006
79,3001,44201,2016,35.36631,-120.84271,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.034041,0.057,0.054000000000000006
79,3001,44201,2016,35.36631,-120.84271,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.034044,0.057,0.054000000000000006
79,4002,44201,2016,35.03146,-120.50103,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040263,0.07,0.07
79,4002,44201,2016,35.03146,-120.50103,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.036935,0.064,0.063
79,4002,44201,2016,35.03146,-120.50103,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.036935,0.064,0.063
79,4002,44201,2016,35.03146,-120.50103,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.036989,0.064,0.063
79,8002,44201,2016,35.49453,-120.66617,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044017,0.084,0.079
79,8002,44201,2016,35.49453,-120.66617,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.038362,0.065,0.064
79,8002,44201,2016,35.49453,-120.66617,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.038362,0.065,0.064
79,8002,44201,2016,35.49453,-120.66617,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.038335,0.065,0.064
79,8005,44201,2016,35.64368,-120.23135,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.050944,0.111,0.093
79,8005,44201,2016,35.64368,-120.23135,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.047545,0.086,0.075
79,8005,44201,2016,35.64368,-120.23135,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.047545,0.086,0.075
79,8005,44201,2016,35.64368,-120.23135,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.047048,0.086,0.075
79,8006,44201,2016,35.35472,-120.04019,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04981,0.102,0.101
79,8006,44201,2016,35.35472,-120.04019,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.045689,0.08800000000000001,0.076
79,8006,44201,2016,35.35472,-120.04019,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.045689,0.08800000000000001,0.076
79,8006,44201,2016,35.35472,-120.04019,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.045715,0.08800000000000001,0.076
81,1001,44201,2016,37.482934,-122.20337,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.035522000000000005,0.075,0.07400000000000001
81,1001,44201,2016,37.482934,-122.20337,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.030445,0.06,0.058
81,1001,44201,2016,37.482934,-122.20337,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.030445,0.06,0.058
81,1001,44201,2016,37.482934,-122.20337,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.030421,0.06,0.058
83,8,44201,2016,34.46245,-120.02551,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044534,0.08199999999999999,0.081
83,8,44201,2016,34.46245,-120.02551,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.040467,0.07200000000000001,0.071
83,8,44201,2016,34.46245,-120.02551,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.040467,0.07200000000000001,0.071
83,8,44201,2016,34.46245,-120.02551,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.040371,0.07200000000000001,0.071
83,11,44201,2016,34.427775,-119.691218,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044058,0.083,0.081
83,11,44201,2016,34.427775,-119.691218,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.038696,0.07200000000000001,0.065
83,11,44201,2016,34.427775,-119.691218,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.038696,0.07200000000000001,0.065
83,11,44201,2016,34.427775,-119.691218,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.03873,0.07200000000000001,0.065
83,1008,44201,2016,34.942871999999994,-120.435611,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.036975,0.062,0.062
83,1008,44201,2016,34.942871999999994,-120.435611,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.033309,0.056,0.054000000000000006
83,1008,44201,2016,34.942871999999994,-120.435611,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.033309,0.056,0.054000000000000006
83,1008,44201,2016,34.942871999999994,-120.435611,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.033186,0.056,0.054000000000000006
83,1013,44201,2016,34.725352,-120.428717,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040782,0.065,0.064
83,1013,44201,2016,34.725352,-120.428717,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.037805,0.061,0.061
83,1013,44201,2016,34.725352,-120.428717,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.037805,0.061,0.061
83,1013,44201,2016,34.725352,-120.428717,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.037726,0.061,0.061
83,1014,44201,2016,34.54166,-119.79146,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046926,0.087,0.081
83,1014,44201,2016,34.54166,-119.79146,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.042417,0.073,0.066
83,1014,44201,2016,34.54166,-119.79146,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.042417,0.073,0.066
83,1014,44201,2016,34.54166,-119.79146,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.04249,0.073,0.066
83,1018,44201,2016,34.52744000000001,-120.1965,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041132,0.085,0.07
83,1018,44201,2016,34.52744000000001,-120.1965,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.037152,0.067,0.065
83,1018,44201,2016,34.52744000000001,-120.1965,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.037152,0.067,0.065
83,1018,44201,2016,34.52744000000001,-120.1965,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.0371,0.067,0.065
83,1021,44201,2016,34.403052,-119.457914,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.039676,0.07200000000000001,0.067
83,1021,44201,2016,34.403052,-119.457914,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.035017,0.064,0.063
83,1021,44201,2016,34.403052,-119.457914,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.035017,0.064,0.063
83,1021,44201,2016,34.403052,-119.457914,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.035083,0.064,0.063
83,1025,44201,2016,34.489740000000005,-120.04692,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045986,0.078,0.076
83,1025,44201,2016,34.489740000000005,-120.04692,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.042259,0.075,0.069
83,1025,44201,2016,34.489740000000005,-120.04692,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.042259,0.075,0.069
83,1025,44201,2016,34.489740000000005,-120.04692,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.042186,0.075,0.069
83,2004,44201,2016,34.63782,-120.4575,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.038671,0.068,0.068
83,2004,44201,2016,34.63782,-120.4575,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.03494,0.061,0.061
83,2004,44201,2016,34.63782,-120.4575,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.03494,0.061,0.061
83,2004,44201,2016,34.63782,-120.4575,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.034959,0.061,0.061
83,2011,44201,2016,34.44551,-119.8284,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042836,0.079,0.075
83,2011,44201,2016,34.44551,-119.8284,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.038298,0.071,0.064
83,2011,44201,2016,34.44551,-119.8284,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.038298,0.071,0.064
83,2011,44201,2016,34.44551,-119.8284,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.038294,0.071,0.064
83,3001,44201,2016,34.605819,-120.075069,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043666,0.07400000000000001,0.071
83,3001,44201,2016,34.605819,-120.075069,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.038695,0.067,0.064
83,3001,44201,2016,34.605819,-120.075069,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.038695,0.067,0.064
83,3001,44201,2016,34.605819,-120.075069,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.038694,0.067,0.064
83,4003,44201,2016,34.5959,-120.631315,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040262,0.07200000000000001,0.071
83,4003,44201,2016,34.5959,-120.631315,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.037223,0.066,0.063
83,4003,44201,2016,34.5959,-120.631315,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.037223,0.066,0.063
83,4003,44201,2016,34.5959,-120.631315,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,Parts per million,0.037117,0.066,0.063
85,2,44201,2016,36.999571,-121.574684,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044453,0.079,0.078
85,2,44201,2016,36.999571,-121.574684,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.038061000000000005,0.07,0.066
85,2,44201,2016,36.999571,-121.574684,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,Parts per million,0.038061000000000005,0.07,0.066
